strategy,date,code,name,industry,vol_ratio,buy,sell,ret,equity_after,prev_vol_ratio,hold,amount
A_daily_vol_proxy_3_8,2024-12-16,sh.600455,博通股份,P83教育,5.811261082182383,25.51,25.7,0.0059480595844765855,786685.8457805389,,,
A_daily_vol_proxy_3_8,2024-12-19,sh.605086,龙高股份,B10非金属矿采选业,3.4278736346651013,38.67,35.01,-0.09614701318851832,711048.3513910567,,,
A_daily_vol_proxy_3_8,2024-12-27,sz.300424,航新科技,C43金属制品、机械和设备修理业,5.886093182376279,16.98,18.73,0.10156242638398122,735120.2833389251,,,
A_daily_vol_proxy_3_8,2024-12-27,sz.300775,三角防务,C37铁路、船舶、航空航天和其他运输设备制造业,4.660719739044319,24.8,25.59,0.030354838709677312,742314.869346011,,,
A_daily_vol_proxy_3_8,2024-12-27,sz.000738,航发控制,C37铁路、船舶、航空航天和其他运输设备制造业,3.6249342205426847,22.15,22.2,0.0007573363431150905,742494.3702654178,,,
A_daily_vol_proxy_3_8,2024-12-30,sz.300424,航新科技,C43金属制品、机械和设备修理业,3.5828922691888336,18.73,18.81,0.002771222637479921,744551.9874724988,,,
A_daily_vol_proxy_3_8,2024-12-31,sz.300483,首华燃气,B07石油和天然气开采业,4.894028415310743,9.37,9.83,0.04759284951974402,779987.3381719037,,,
A_daily_vol_proxy_3_8,2025-01-06,sz.300434,金石亚药,C27医药制造业,5.934100148365645,8.3,10.03,0.20693373493975892,833789.2358697813,,,
A_daily_vol_proxy_3_8,2025-01-06,sz.000756,新华制药,C27医药制造业,5.685296877106824,17.7,18.13,0.022793785310734338,839715.5238469085,,,
A_daily_vol_proxy_3_8,2025-01-06,sz.002603,以岭药业,C27医药制造业,5.330149920307125,16.25,17.45,0.0723461538461539,858525.218502054,,,
A_daily_vol_proxy_3_8,2025-01-13,sz.002828,贝肯能源,B11开采专业及辅助性活动,3.6652104435394386,8.38,8.18,-0.025366348448687515,836747.5686575453,,,
A_daily_vol_proxy_3_8,2025-01-14,sz.002468,申通快递,G60邮政业,5.162057558380666,10.34,10.75,0.03815183752417789,868671.0259457189,,,
A_daily_vol_proxy_3_8,2025-01-15,sz.003016,欣贺股份,C18纺织服装、服饰业,6.5586211333360085,8.16,7.98,-0.023558823529411688,858438.5922430347,,,
A_daily_vol_proxy_3_8,2025-01-15,sz.300242,佳云科技,L72商务服务业,3.73206367565794,4.89,5.31,0.08438957055214719,895091.979658361,,,
A_daily_vol_proxy_3_8,2025-01-16,sz.300533,冰川网络,I64互联网和相关服务,3.3241081374813204,20.33,19.93,-0.021175356615838636,876138.0877851181,,,
A_daily_vol_proxy_3_8,2025-01-17,sh.603808,歌力思,C18纺织服装、服饰业,4.828986974838415,9.0,7.92,-0.1215,769687.3101192263,,,
A_daily_vol_proxy_3_8,2025-01-20,sz.300528,幸福蓝海,R87广播、电视、电影和录音制作业,3.3455417963904495,8.89,9.34,0.049118672665916574,807493.3291600824,,,
A_daily_vol_proxy_3_8,2025-01-21,sh.603717,天域生物,A03畜牧业,3.1059204226904096,8.98,8.7,-0.03268040089086871,781104.1234464287,,,
A_daily_vol_proxy_3_8,2025-01-24,sh.603929,亚翔集成,E49建筑安装业,3.58289362819323,28.54,29.92,0.04685318850735826,817701.3421861391,,,
A_daily_vol_proxy_3_8,2025-01-27,sz.300021,大禹节水,N76水利管理业,3.565730266982442,4.17,4.16,-0.0038980815347721674,816107.608934672,,,
A_daily_vol_proxy_3_8,2025-01-27,sh.601360,三六零,I64互联网和相关服务,3.4544544226539315,10.8,12.21,0.12905555555555553,868872.0594318497,,,
A_daily_vol_proxy_3_8,2025-02-05,sz.300253,卫宁健康,I65软件和信息技术服务业,6.516134433770925,6.89,7.81,0.13202685050798252,907110.206598907,,,
A_daily_vol_proxy_3_8,2025-02-05,sh.600633,浙数文化,I64互联网和相关服务,4.353605328030147,10.82,11.68,0.07798243992606274,929695.7943249332,,,
A_daily_vol_proxy_3_8,2025-02-05,sz.002153,石基信息,I65软件和信息技术服务业,3.795677366487943,6.74,7.15,0.05933086053412456,946879.4366516494,,,
A_daily_vol_proxy_3_8,2025-02-06,sh.601360,三六零,I64互联网和相关服务,4.482483725385332,12.5,12.84,0.02569999999999989,971214.2381735967,,,
A_daily_vol_proxy_3_8,2025-02-07,sz.002284,亚太股份,C36汽车制造业,6.483733723187447,9.41,9.13,-0.031255579171094505,961095.617002487,,,
A_daily_vol_proxy_3_8,2025-02-07,sh.600523,贵航股份,C36汽车制造业,5.317691350936002,13.1,13.1,-0.0015,960610.0098834002,,,
A_daily_vol_proxy_3_8,2025-02-07,sh.603037,凯众股份,C36汽车制造业,5.311871425663472,15.66,15.96,0.017657088122605302,966326.2816798536,,,
A_daily_vol_proxy_3_8,2025-02-10,sh.601728,中国电信,I63电信、广播电视和卫星传输服务,4.155546020902736,7.3,7.58,0.03685616438356171,984133.8218227279,,,
A_daily_vol_proxy_3_8,2025-02-10,sh.600050,中国联通,I63电信、广播电视和卫星传输服务,3.2115387762070244,5.44,5.4,-0.008852941176470562,979856.4069582332,,,
A_daily_vol_proxy_3_8,2025-02-17,sh.688315,诺禾致源,M73研究和试验发展,3.0277049463548735,18.0,18.99,0.053499999999999936,1032278.7247304986,,,
A_daily_vol_proxy_3_8,2025-02-18,sh.688063,派能科技,C38电气机械和器材制造业,4.758583290363295,42.4,42.69,0.005339622641509502,1034116.0510141385,,,
A_daily_vol_proxy_3_8,2025-02-18,sh.601877,正泰电器,C38电气机械和器材制造业,4.142934852064734,24.19,23.11,-0.04614654816039693,1018237.3510522288,,,
A_daily_vol_proxy_3_8,2025-02-18,sh.603050,科林电气,C38电气机械和器材制造业,3.444787998765836,22.66,22.16,-0.02356531332744921,1010128.6938557174,,,
A_daily_vol_proxy_3_8,2025-02-20,sh.600259,中稀有色,B09有色金属矿采选业,5.028614090460597,30.57,30.51,-0.003462708537782132,1006630.9126032445,,,
A_daily_vol_proxy_3_8,2025-02-24,sh.600598,北大荒,A01农业,4.201413342867447,14.6,14.21,-0.02821232876712315,997164.4451854072,,,
A_daily_vol_proxy_3_8,2025-02-24,sz.002772,众兴菌业,A01农业,4.0195755416972085,7.27,7.28,-0.00012448418156790634,997122.6753103085,,,
A_daily_vol_proxy_3_8,2025-02-24,sz.300511,雪榕生物,A01农业,3.936612870757342,3.69,3.82,0.033730352303523115,1008440.6804175499,,,
A_daily_vol_proxy_3_8,2025-03-06,sz.300248,新开普,I65软件和信息技术服务业,4.536003677336622,11.9,16.0,0.3430378151260503,1123751.7763157713,,,
A_daily_vol_proxy_3_8,2025-03-06,sz.301159,三维天地,I65软件和信息技术服务业,3.42462664265088,34.3,37.29,0.08567201166180755,1152550.1568934289,,,
A_daily_vol_proxy_3_8,2025-03-06,sz.300525,博思软件,I65软件和信息技术服务业,3.410620972291824,19.13,21.37,0.11559357030841616,1191406.576458,,,
A_daily_vol_proxy_3_8,2025-03-07,sz.301287,康力源,C24文教、工美、体育和娱乐用品制造业,4.132372033086551,38.18,33.02,-0.13664929282346766,1137138.287745262,,,
A_daily_vol_proxy_3_8,2025-03-07,sh.600637,东方明珠,I63电信、广播电视和卫星传输服务,3.397226623998813,8.49,8.08,-0.04979210836277975,1117364.0726255537,,,
A_daily_vol_proxy_3_8,2025-03-07,sz.002103,广博股份,C24文教、工美、体育和娱乐用品制造业,3.0120701020742753,10.72,10.33,-0.037880597014925466,1102320.3418243078,,,
A_daily_vol_proxy_3_8,2025-03-18,sh.603259,药明康德,M73研究和试验发展,3.459057487628894,67.8,69.69,0.026376106194690163,1131395.260220833,,,
A_daily_vol_proxy_3_8,2025-03-20,sh.601886,江河集团,E50建筑装饰、装修和其他建筑业,5.76740952716738,6.05,6.19,0.021640495867768783,1155879.214674455,,,
A_daily_vol_proxy_3_8,2025-03-21,sz.300519,新光药业,C27医药制造业,6.293431994514318,14.66,14.54,-0.009685538881309795,1152147.4436491793,,,
A_daily_vol_proxy_3_8,2025-03-21,sz.300039,上海凯宝,C27医药制造业,4.642865480701444,6.59,6.29,-0.04702352048558417,1134029.607005811,,,
A_daily_vol_proxy_3_8,2025-03-21,sz.300878,维康药业,C27医药制造业,3.957397362993453,16.57,17.01,0.025054013277006792,1143682.7447361676,,,
A_daily_vol_proxy_3_8,2025-03-24,sz.002320,海峡股份,G55水上运输业,4.26648607017533,7.4,6.6,-0.10960810810810823,1018325.8428097478,,,
A_daily_vol_proxy_3_8,2025-03-26,sz.301057,汇隆新材,C28化学纤维制造业,7.137690133923086,14.42,15.04,0.041495839112343946,1060582.1281469231,,,
A_daily_vol_proxy_3_8,2025-03-28,sh.601069,西部黄金,B09有色金属矿采选业,4.058843895833531,14.31,15.35,0.07117645003494061,1098326.3635729235,,,
A_daily_vol_proxy_3_8,2025-03-28,sz.001337,四川黄金,B09有色金属矿采选业,4.046778730582908,22.9,23.69,0.03299781659388651,1115824.8108465965,,,
A_daily_vol_proxy_3_8,2025-03-31,sz.300021,大禹节水,N76水利管理业,3.2044785990798377,4.64,4.45,-0.04244827586206884,1068459.9714620393,,,
A_daily_vol_proxy_3_8,2025-04-01,sz.300164,通源石油,B11开采专业及辅助性活动,3.246715057256619,4.45,4.51,0.01198314606741563,1081263.4833672557,,,
A_daily_vol_proxy_3_8,2025-04-02,sh.603929,亚翔集成,E49建筑安装业,6.004176521980012,34.25,33.6,-0.020478102189781022,1059121.2592607825,,,
A_daily_vol_proxy_3_8,2025-04-07,sz.002982,湘佳股份,A03畜牧业,3.644899772166992,22.28,22.18,-0.005988330341113178,1052778.8912890332,,,
A_daily_vol_proxy_3_8,2025-04-08,sh.600598,北大荒,A01农业,3.8259163591105567,16.05,18.43,0.14678660436137064,1207312.729884679,,,
A_daily_vol_proxy_3_8,2025-04-09,sh.600598,北大荒,A01农业,3.149842432269491,18.43,17.3,-0.06281307650569717,1169395.2164504048,,,
A_daily_vol_proxy_3_8,2025-04-09,sz.300511,雪榕生物,A01农业,3.1327796082362043,5.5,5.11,-0.07240909090909081,1125685.0078434437,,,
A_daily_vol_proxy_3_8,2025-04-10,sz.300686,智动力,C39计算机、通信和其他电子设备制造业,3.158076440665583,7.3,7.55,0.03274657534246567,1162547.336764673,,,
A_daily_vol_proxy_3_8,2025-04-11,sh.600794,保税科技,G59装卸搬运和仓储业,3.7982466950745732,3.85,3.6,-0.06643506493506496,1123930.3828606491,,,
A_daily_vol_proxy_3_8,2025-04-11,sz.000802,北京文化,R87广播、电视、电影和录音制作业,3.284828530039619,4.44,4.54,0.021022522522522513,1136150.221645966,,,
A_daily_vol_proxy_3_8,2025-04-22,sz.002492,恒基达鑫,G59装卸搬运和仓储业,3.5112513155584355,5.48,5.58,0.016748175182481673,1155178.664591708,,,
A_daily_vol_proxy_3_8,2025-04-23,sz.301318,维海德,C39计算机、通信和其他电子设备制造业,6.591326174336615,28.9,31.03,0.07220242214532885,1182980.897123084,,,
A_daily_vol_proxy_3_8,2025-04-23,sz.300531,优博讯,C39计算机、通信和其他电子设备制造业,4.406860717553171,15.64,14.54,-0.07183248081841437,1155321.1140343754,,,
A_daily_vol_proxy_3_8,2025-04-23,sz.002983,芯瑞达,C39计算机、通信和其他电子设备制造业,4.255375039762175,17.81,18.39,0.031065974171813615,1167283.3642203875,,,
A_daily_vol_proxy_3_8,2025-04-25,sz.300015,爱尔眼科,Q84卫生,3.0704444665899744,13.02,13.05,0.0008041474654379445,1168222.0321791733,,,
A_daily_vol_proxy_3_8,2025-04-28,sh.600620,天宸股份,S91综合,3.8788964101333234,4.98,4.82,-0.03362851405622497,1148579.2466642088,,,
A_daily_vol_proxy_3_8,2025-04-28,sh.600452,涪陵电力,D44电力、热力生产和供应业,3.2619770251663227,10.2,9.97,-0.02404901960784306,1134531.949385113,,,
A_daily_vol_proxy_3_8,2025-05-07,sz.300059,东方财富,J67资本市场服务,3.018200350897554,22.0,21.09,-0.04286363636363638,1085901.784463742,,,
A_daily_vol_proxy_3_8,2025-05-09,sz.000850,华茂股份,C17纺织业,4.7516656039222,4.07,4.32,0.05992506142506132,1150974.5155993155,,,
A_daily_vol_proxy_3_8,2025-05-13,sh.601022,宁波远洋,G55水上运输业,7.345119026470294,8.74,9.58,0.09460983981693355,1187272.3537840568,,,
A_daily_vol_proxy_3_8,2025-05-13,sz.300729,乐歌股份,C21家具制造业,3.9260857307015127,15.68,16.35,0.04122959183673475,1203090.4236149378,,,
A_daily_vol_proxy_3_8,2025-05-13,sz.000520,凤凰航运,G55水上运输业,3.5677360807704606,4.74,5.09,0.07233966244725726,1230844.1262628878,,,
A_daily_vol_proxy_3_8,2025-05-15,sz.000088,盐田港,G55水上运输业,4.977238121198854,5.01,5.1,0.016464071856287454,1237599.028309115,,,
A_daily_vol_proxy_3_8,2025-05-15,sz.000520,凤凰航运,G55水上运输业,3.631209019385931,5.89,5.51,-0.06601612903225801,1210513.8400897924,,,
A_daily_vol_proxy_3_8,2025-05-15,sh.601083,锦江航运,G55水上运输业,3.050765957153267,13.77,13.45,-0.024738925199709494,1200363.9198324194,,,
A_daily_vol_proxy_3_8,2025-05-16,sz.301027,华蓝集团,M74专业技术服务业,3.842729300687758,12.78,13.46,0.05170813771518007,1231398.2112699335,,,
A_daily_vol_proxy_3_8,2025-05-16,sz.301167,建研设计,M74专业技术服务业,3.3496160362076,14.97,14.68,-0.020872077488310048,1218871.1668954764,,,
A_daily_vol_proxy_3_8,2025-05-19,sh.603080,新疆火炬,D45燃气生产和供应业,4.375742146650453,18.2,17.06,-0.06413736263736264,1140695.9848560758,,,
A_daily_vol_proxy_3_8,2025-05-21,sz.002731,*ST萃华,C24文教、工美、体育和娱乐用品制造业,5.069753309769461,11.2,11.85,0.05653571428571441,1172941.0159994182,,,
A_daily_vol_proxy_3_8,2025-05-21,sz.002103,广博股份,C24文教、工美、体育和娱乐用品制造业,4.349663627220889,10.8,10.17,-0.05983333333333335,1138815.194452474,,,
A_daily_vol_proxy_3_8,2025-05-22,sh.600234,科新发展,E50建筑装饰、装修和其他建筑业,3.947665267074243,8.0,7.4,-0.07649999999999996,1095255.5132646668,,,
A_daily_vol_proxy_3_8,2025-05-22,sz.300192,科德教育,P83教育,3.3491822962714126,16.9,16.14,-0.04647041420118331,1068794.906372263,,,
A_daily_vol_proxy_3_8,2025-05-27,sh.600189,泉阳泉,C15酒、饮料和精制茶制造业,3.5675206776333868,7.56,8.08,0.06728306878306883,1140706.7075727016,,,
A_daily_vol_proxy_3_8,2025-06-03,sz.301287,康力源,C24文教、工美、体育和娱乐用品制造业,3.3669458717959824,34.31,37.03,0.07777717866511208,1185067.1822723886,,,
A_daily_vol_proxy_3_8,2025-06-03,sz.000603,盛达资源,B09有色金属矿采选业,3.0198319020404822,13.65,13.82,0.01095421245421241,1191314.9540837368,,,
A_daily_vol_proxy_3_8,2025-06-05,sz.002951,金时科技,C23印刷和记录媒介复制业,4.632210450717258,10.8,12.34,0.1410925925925926,1359400.6695497367,,,
A_daily_vol_proxy_3_8,2025-06-09,sz.300191,潜能恒信,B07石油和天然气开采业,3.6029446843949735,19.0,19.86,0.04376315789473689,1418892.3356934527,,,
A_daily_vol_proxy_3_8,2025-06-11,sh.600609,金杯汽车,C36汽车制造业,3.9825331484753077,5.4,5.47,0.011462962962962843,1424313.905790948,,,
A_daily_vol_proxy_3_8,2025-06-11,sz.001260,坤泰股份,C36汽车制造业,3.3903310827550586,18.85,18.24,-0.033860742705570435,1408298.9896890074,,,
A_daily_vol_proxy_3_8,2025-06-11,sh.603982,泉峰汽车,C36汽车制造业,3.330912440289823,8.8,9.8,0.11213636363636353,1461335.4653277309,,,
A_daily_vol_proxy_3_8,2025-06-12,sz.002996,顺博合金,C42废弃资源综合利用业,5.8534203700104595,8.23,7.59,-0.07926427703523703,1422724.8989393462,,,
A_daily_vol_proxy_3_8,2025-06-12,sh.603619,中曼石油,B07石油和天然气开采业,3.9226953994667104,18.28,20.53,0.12158533916849007,1481950.5550029513,,,
A_daily_vol_proxy_3_8,2025-06-12,sz.002828,贝肯能源,B11开采专业及辅助性活动,3.3056611791553,9.5,10.09,0.06060526315789466,1511472.0951490018,,,
A_daily_vol_proxy_3_8,2025-06-13,sz.000968,蓝焰控股,B07石油和天然气开采业,6.448179117134689,6.85,7.29,0.06273357664233586,1543078.778656929,,,
A_daily_vol_proxy_3_8,2025-06-13,sh.600583,海油工程,B11开采专业及辅助性活动,4.330393931078405,5.5,5.58,0.01304545454545464,1549651.3921615921,,,
A_daily_vol_proxy_3_8,2025-06-13,sh.603727,博迈科,B11开采专业及辅助性活动,3.8311860989621978,15.2,15.9,0.044552631578947344,1572098.07862727,,,
A_daily_vol_proxy_3_8,2025-06-16,sz.300483,首华燃气,B07石油和天然气开采业,4.091149595607661,11.55,10.64,-0.08028787878787874,1530024.6053007755,,,
A_daily_vol_proxy_3_8,2025-06-16,sz.300332,天壕能源,D45燃气生产和供应业,3.8337913074812238,5.05,4.96,-0.01932178217821784,1519899.3597547652,,,
A_daily_vol_proxy_3_8,2025-06-16,sh.603619,中曼石油,B07石油和天然气开采业,3.7883536186454956,21.0,20.13,-0.04292857142857148,1497403.3848677417,,,
A_daily_vol_proxy_3_8,2025-06-17,sz.000516,国际医学,Q84卫生,3.6777682283120487,5.2,5.18,-0.005346153846153943,1489398.0360024872,,,
A_daily_vol_proxy_3_8,2025-06-18,sz.000995,皇台酒业,C15酒、饮料和精制茶制造业,3.2362225922797623,13.8,13.88,0.004297101449275477,1495798.1304615415,,,
A_daily_vol_proxy_3_8,2025-06-20,sh.601121,宝地矿业,B08黑色金属矿采选业,5.628787589852825,5.86,6.19,0.05481399317406149,1577788.7989744344,,,
A_daily_vol_proxy_3_8,2025-06-23,sz.001205,盛航股份,G55水上运输业,3.8613711449833157,16.45,15.6,-0.05317173252279633,1493895.0349779017,,,
A_daily_vol_proxy_3_8,2025-06-26,sh.601133,柏诚股份,E49建筑安装业,7.623807519829032,13.26,12.5,-0.05881523378582204,1464607.1064000004,,,
A_daily_vol_proxy_3_8,2025-06-26,sh.601162,天风证券,J67资本市场服务,5.513574243720412,4.7,4.76,0.011265957446808418,1470217.1590313534,,,
A_daily_vol_proxy_3_8,2025-06-26,sh.600816,建元信托,J69其他金融业,3.335186171028478,3.03,2.95,-0.02790264026402628,1456322.6204469523,,,
A_daily_vol_proxy_3_8,2025-06-30,sz.300192,科德教育,P83教育,3.3709251105743845,15.31,15.35,0.0011126714565641862,1457943.0290582725,,,
A_daily_vol_proxy_3_8,2025-07-02,sz.002069,獐子岛,A04渔业,6.324858214396361,4.02,4.28,0.06317661691542314,1488645.6651353813,,,
A_daily_vol_proxy_3_8,2025-07-02,sz.000798,中水渔业,A04渔业,5.104999817451684,7.7,8.23,0.06733116883116891,1521367.3345472973,,,
A_daily_vol_proxy_3_8,2025-07-02,sh.600097,开创国际,A04渔业,3.5995504858366028,11.0,11.44,0.038500000000000034,1540077.603420212,,,
A_daily_vol_proxy_3_8,2025-07-04,sz.300021,大禹节水,N76水利管理业,3.442718839872988,4.93,4.7,-0.04815314401622711,1465918.0247865526,,,
A_daily_vol_proxy_3_8,2025-07-07,sz.000531,穗恒运A,D44电力、热力生产和供应业,4.681835813409392,6.39,6.51,0.017279342723004742,1474361.391437925,,,
A_daily_vol_proxy_3_8,2025-07-07,sz.001896,豫能控股,D44电力、热力生产和供应业,3.3706485590767645,5.08,5.62,0.10479921259842523,1525570.4096817481,,,
A_daily_vol_proxy_3_8,2025-07-07,sz.000539,粤电力A,D44电力、热力生产和供应业,3.3054112593645426,4.88,5.15,0.053827868852459215,1551872.8240773038,,,
A_daily_vol_proxy_3_8,2025-07-10,sz.002124,天邦食品,A03畜牧业,3.728235921031518,3.13,3.09,-0.014279552715655007,1529712.7742778994,,,
A_daily_vol_proxy_3_8,2025-07-11,sz.002468,申通快递,G60邮政业,4.126098907210482,12.46,12.43,-0.003907704654895703,1526723.94141355,,,
A_daily_vol_proxy_3_8,2025-07-11,sh.601211,国泰海通,J67资本市场服务,3.6306486115258805,19.8,19.9,0.003550505050504972,1529439.5678789977,,,
A_daily_vol_proxy_3_8,2025-07-14,sz.000758,中色股份,B09有色金属矿采选业,6.410427299995162,5.96,5.74,-0.03841275167785235,1509856.2404365917,,,
A_daily_vol_proxy_3_8,2025-07-14,sh.600489,中金黄金,B09有色金属矿采选业,5.561831577463584,14.54,14.99,0.029449105914718,1524869.7830448016,,,
A_daily_vol_proxy_3_8,2025-07-14,sh.601212,白银有色,C32有色金属冶炼和压延加工业,4.100682800730674,3.4,3.35,-0.016205882352941126,1516607.8104771413,,,
A_daily_vol_proxy_3_8,2025-07-21,sz.002761,浙江建投,E48土木工程建筑业,7.394921899064932,9.21,10.29,0.1157638436482083,1575130.5936263837,,,
A_daily_vol_proxy_3_8,2025-07-21,sz.002233,塔牌集团,C30非金属矿物制品业,6.224182629062193,8.15,8.61,0.05494171779141094,1602905.6064008786,,,
A_daily_vol_proxy_3_8,2025-07-21,sh.601992,金隅集团,C30非金属矿物制品业,6.014373119907584,1.61,1.78,0.10409006211180111,1655526.8734648149,,,
A_daily_vol_proxy_3_8,2025-07-22,sh.600984,建设机械,L71租赁业,7.451692801638031,3.7,3.7,-0.0015,1654699.1100280825,,,
